VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
SimpleFlight	1778773491507	-714.449	124.06	-10.1978	-0.00872669	0.0010696	9.6509e-06	0.999961	img_SimpleFlight_0_0_1778773521478811500.png;img_SimpleFlight_0_5_1778773521480310600.png;img_SimpleFlight_0_3_1778773521481785000.ppm
SimpleFlight	1778773492137	-715.056	124.049	-10.1655	-0.00872652	0.00171313	1.56125e-05	0.99996	img_SimpleFlight_0_0_1778773522110840800.png;img_SimpleFlight_0_5_1778773522112163000.png;img_SimpleFlight_0_3_1778773522112904400.ppm
SimpleFlight	1778773492764	-715.669	124.038	-10.1484	-0.00872653	0.000920387	8.31961e-06	0.999961	img_SimpleFlight_0_0_1778773522739663900.png;img_SimpleFlight_0_5_1778773522741204000.png;img_SimpleFlight_0_3_1778773522741834700.ppm
SimpleFlight	1778773493406	-716.307	124.026	-10.1388	-0.00872654	0.00055972	4.99786e-06	0.999962	img_SimpleFlight_0_0_1778773523379964900.png;img_SimpleFlight_0_5_1778773523381395400.png;img_SimpleFlight_0_3_1778773523382170900.ppm
SimpleFlight	1778773494042	-716.942	124.015	-10.133	-0.00872654	0.000418787	3.7062e-06	0.999962	img_SimpleFlight_0_0_1778773524017798900.png;img_SimpleFlight_0_5_1778773524019113400.png;img_SimpleFlight_0_3_1778773524020147300.ppm
SimpleFlight	1778773494687	-717.57	124.003	-10.0978	-0.00872668	0.00134156	1.21559e-05	0.999961	img_SimpleFlight_0_0_1778773524665772500.png;img_SimpleFlight_0_5_1778773524667199500.png;img_SimpleFlight_0_3_1778773524668053300.ppm
SimpleFlight	1778773495323	-718.187	123.992	-10.0675	-0.00872651	0.0014576	1.32616e-05	0.999961	img_SimpleFlight_0_0_1778773525325498100.png;img_SimpleFlight_0_5_1778773525326897900.png;img_SimpleFlight_0_3_1778773525328418800.ppm
SimpleFlight	1778773495980	-718.831	123.98	-10.0511	-0.00872653	0.000784111	7.06303e-06	0.999962	img_SimpleFlight_0_0_1778773525982355800.png;img_SimpleFlight_0_5_1778773525983549300.png;img_SimpleFlight_0_3_1778773525984624700.ppm
SimpleFlight	1778773496640	-719.489	123.969	-10.0421	-0.00872653	0.000501409	4.45973e-06	0.999962	img_SimpleFlight_0_0_1778773526642989400.png;img_SimpleFlight_0_5_1778773526644321600.png;img_SimpleFlight_0_3_1778773526650622400.ppm
SimpleFlight	1778773497288	-720.135	123.957	-10.0368	-0.00872653	0.000394786	3.4749e-06	0.999962	img_SimpleFlight_0_0_1778773527298598600.png;img_SimpleFlight_0_5_1778773527300203600.png;img_SimpleFlight_0_3_1778773527301249100.ppm
SimpleFlight	1778773497921	-720.766	123.946	-10.0333	-0.00872653	0.000354294	3.10394e-06	0.999962	img_SimpleFlight_0_0_1778773527928166100.png;img_SimpleFlight_0_5_1778773527929420900.png;img_SimpleFlight_0_3_1778773527930320700.ppm
SimpleFlight	1778773498566	-721.409	123.934	-10.0305	-0.00872653	0.000338238	2.9632e-06	0.999962	img_SimpleFlight_0_0_1778773528578392800.png;img_SimpleFlight_0_5_1778773528579838100.png;img_SimpleFlight_0_3_1778773528580831300.ppm
SimpleFlight	1778773499217	-722.058	123.923	-10.0282	-0.00872653	0.000332007	2.89096e-06	0.999962	img_SimpleFlight_0_0_1778773529248001700.png;img_SimpleFlight_0_5_1778773529249338600.png;img_SimpleFlight_0_3_1778773529250108300.ppm
SimpleFlight	1778773499853	-722.692	123.911	-10.0261	-0.00872653	0.000329655	2.87988e-06	0.999962	img_SimpleFlight_0_0_1778773529899205000.png;img_SimpleFlight_0_5_1778773529901224000.png;img_SimpleFlight_0_3_1778773529901969600.ppm
SimpleFlight	1778773500483	-723.32	123.9	-10.0241	-0.00872653	0.000328768	2.87558e-06	0.999962	img_SimpleFlight_0_0_1778773530560793300.png;img_SimpleFlight_0_5_1778773530561657600.png;img_SimpleFlight_0_3_1778773530562230300.ppm
SimpleFlight	1778773501134	-723.969	123.889	-10.022	-0.00872653	0.000328631	2.86853e-06	0.999962	img_SimpleFlight_0_0_1778773531209679400.png;img_SimpleFlight_0_5_1778773531210977100.png;img_SimpleFlight_0_3_1778773531211859600.ppm
SimpleFlight	1778773501773	-724.606	123.877	-10.02	-0.00872653	0.000328637	2.85085e-06	0.999962	img_SimpleFlight_0_0_1778773531851523800.png;img_SimpleFlight_0_5_1778773531852945600.png;img_SimpleFlight_0_3_1778773531854381100.ppm
SimpleFlight	1778773502424	-725.255	123.866	-10.0179	-0.00872653	0.000328643	2.83284e-06	0.999962	img_SimpleFlight_0_0_1778773532500845100.png;img_SimpleFlight_0_5_1778773532502372000.png;img_SimpleFlight_0_3_1778773532503342800.ppm
SimpleFlight	1778773503045	-725.874	123.855	-10.0159	-0.00872653	0.000328639	2.86607e-06	0.999962	img_SimpleFlight_0_0_1778773533124245900.png;img_SimpleFlight_0_5_1778773533125123600.png;img_SimpleFlight_0_3_1778773533125482900.ppm
SimpleFlight	1778773503657	-726.484	123.844	-10.014	-0.00872653	0.00032862	2.872e-06	0.999962	img_SimpleFlight_0_0_1778773533764684100.png;img_SimpleFlight_0_5_1778773533766010700.png;img_SimpleFlight_0_3_1778773533767301900.ppm
SimpleFlight	1778773504263	-727.073	123.833	-9.97842	-0.0087264	-0.00926912	-8.52584e-05	0.999919	img_SimpleFlight_0_0_1778773534385714500.png;img_SimpleFlight_0_5_1778773534386975800.png;img_SimpleFlight_0_3_1778773534387765400.ppm
SimpleFlight	1778773504875	-727.647	123.824	-9.9351	-0.00872648	0.00313305	2.87165e-05	0.999957	img_SimpleFlight_0_0_1778773535005384000.png;img_SimpleFlight_0_5_1778773535007949800.png;img_SimpleFlight_0_3_1778773535008894200.ppm
SimpleFlight	1778773505490	-728.24	123.812	-9.91191	-0.0230132	0.00167865	0.00248355	0.999731	img_SimpleFlight_0_0_1778773535637050700.png;img_SimpleFlight_0_5_1778773535638135400.png;img_SimpleFlight_0_3_1778773535639238000.ppm
SimpleFlight	1778773506117	-728.852	123.782	-9.89303	-0.0880612	-0.00706007	0.00543155	0.996075	img_SimpleFlight_0_0_1778773536265099800.png;img_SimpleFlight_0_5_1778773536266790500.png;img_SimpleFlight_0_3_1778773536267481800.ppm
SimpleFlight	1778773506747	-729.445	123.709	-9.85171	-0.140194	0.00182556	0.00772679	0.990092	img_SimpleFlight_0_0_1778773536894342700.png;img_SimpleFlight_0_5_1778773536896038700.png;img_SimpleFlight_0_3_1778773536897543300.ppm
SimpleFlight	1778773507395	-730.059	123.571	-9.83049	-0.195961	0.000469918	0.0083475	0.980576	img_SimpleFlight_0_0_1778773537546100000.png;img_SimpleFlight_0_5_1778773537547709800.png;img_SimpleFlight_0_3_1778773537548601400.ppm
SimpleFlight	1778773508022	-730.641	123.374	-9.82002	-0.23876	-0.000258918	0.00740551	0.97105	img_SimpleFlight_0_0_1778773538197338900.png;img_SimpleFlight_0_5_1778773538198662500.png;img_SimpleFlight_0_3_1778773538199456400.ppm
SimpleFlight	1778773508685	-731.24	123.112	-9.81347	-0.242996	-1.3217e-05	0.00340847	0.970021	img_SimpleFlight_0_0_1778773538862482800.png;img_SimpleFlight_0_5_1778773538864167000.png;img_SimpleFlight_0_3_1778773538865541300.ppm
SimpleFlight	1778773509348	-731.831	122.821	-9.80906	-0.241567	0.000184881	0.00136188	0.970383	img_SimpleFlight_0_0_1778773539528787800.png;img_SimpleFlight_0_5_1778773539529711700.png;img_SimpleFlight_0_3_1778773539530618600.ppm
SimpleFlight	1778773509999	-732.4	122.524	-9.8059	-0.242055	0.000266193	0.000575295	0.970262	img_SimpleFlight_0_0_1778773540194347500.png;img_SimpleFlight_0_5_1778773540195658400.png;img_SimpleFlight_0_3_1778773540196343500.ppm
SimpleFlight	1778773510623	-732.946	122.235	-9.80344	-0.241863	0.00029709	0.000278645	0.97031	img_SimpleFlight_0_0_1778773540819029500.png;img_SimpleFlight_0_5_1778773540820360900.png;img_SimpleFlight_0_3_1778773540821262200.ppm
SimpleFlight	1778773511250	-733.495	121.944	-9.80124	-0.241944	0.00030979	0.000159051	0.97029	img_SimpleFlight_0_0_1778773541461570100.png;img_SimpleFlight_0_5_1778773541462510100.png;img_SimpleFlight_0_3_1778773541469835900.ppm
SimpleFlight	1778773511856	-734.025	121.662	-9.79931	-0.241913	0.000314816	0.00011224	0.970298	img_SimpleFlight_0_0_1778773542095904700.png;img_SimpleFlight_0_5_1778773542096797800.png;img_SimpleFlight_0_3_1778773542097300600.ppm
SimpleFlight	1778773512474	-734.565	121.374	-9.79734	-0.241925	0.000316954	9.27053e-05	0.970295	img_SimpleFlight_0_0_1778773542735101600.png;img_SimpleFlight_0_5_1778773542736559000.png;img_SimpleFlight_0_3_1778773542737367600.ppm
SimpleFlight	1778773513110	-735.122	121.077	-9.79532	-0.242283	0.000233412	0.000411033	0.970205	img_SimpleFlight_0_0_1778773543372826500.png;img_SimpleFlight_0_5_1778773543375012100.png;img_SimpleFlight_0_3_1778773543376017000.ppm
SimpleFlight	1778773513743	-735.674	120.775	-9.79358	-0.289906	-0.00087747	0.00466303	0.957043	img_SimpleFlight_0_0_1778773544023858400.png;img_SimpleFlight_0_5_1778773544025312100.png;img_SimpleFlight_0_3_1778773544026341900.ppm
SimpleFlight	1778773514376	-736.207	120.443	-9.79256	-0.346412	-0.00164961	0.00715318	0.938054	img_SimpleFlight_0_0_1778773544657507400.png;img_SimpleFlight_0_5_1778773544658912600.png;img_SimpleFlight_0_3_1778773544660210800.ppm
SimpleFlight	1778773515024	-736.719	120.056	-9.79202	-0.396953	-0.00215784	0.007901	0.917802	img_SimpleFlight_0_0_1778773545305281000.png;img_SimpleFlight_0_5_1778773545306889200.png;img_SimpleFlight_0_3_1778773545308262100.ppm
SimpleFlight	1778773515676	-737.189	119.617	-9.79165	-0.448584	-0.00263683	0.00814583	0.893699	img_SimpleFlight_0_0_1778773545957930700.png;img_SimpleFlight_0_5_1778773545959629700.png;img_SimpleFlight_0_3_1778773545960487500.ppm
SimpleFlight	1778773516351	-737.621	119.11	-9.79143	-0.500034	-0.00310877	0.00811104	0.865962	img_SimpleFlight_0_0_1778773546646773300.png;img_SimpleFlight_0_5_1778773546648694000.png;img_SimpleFlight_0_3_1778773546650107000.ppm
SimpleFlight	1778773517053	-738.006	118.534	-9.79112	-0.549104	-0.00293489	0.00691681	0.83572	img_SimpleFlight_0_0_1778773547350844000.png;img_SimpleFlight_0_5_1778773547351783500.png;img_SimpleFlight_0_3_1778773547352668300.ppm
SimpleFlight	1778773517587	-738.257	118.07	-9.79005	-0.545274	-0.00140321	0.00356901	0.838249	img_SimpleFlight_0_0_1778773547896833400.png;img_SimpleFlight_0_5_1778773547898340600.png;img_SimpleFlight_0_3_1778773547899392100.ppm
SimpleFlight	1778773518124	-738.49	117.592	-9.78854	-0.543662	-0.000506915	0.00174383	0.839303	img_SimpleFlight_0_0_1778773548445347100.png;img_SimpleFlight_0_5_1778773548446640500.png;img_SimpleFlight_0_3_1778773548447594900.ppm
SimpleFlight	1778773518667	-738.718	117.103	-9.78694	-0.545127	-7.84147e-05	0.000887522	0.838353	img_SimpleFlight_0_0_1778773549003802700.png;img_SimpleFlight_0_5_1778773549005122400.png;img_SimpleFlight_0_3_1778773549005923600.ppm
SimpleFlight	1778773519396	-739.014	116.443	-9.78463	-0.544522	0.000152765	0.000422872	0.838746	img_SimpleFlight_0_0_1778773549734965200.png;img_SimpleFlight_0_5_1778773549736492500.png;img_SimpleFlight_0_3_1778773549743704400.ppm
SimpleFlight	1778773520119	-739.309	115.787	-9.78233	-0.544666	0.000232577	0.000263508	0.838653	img_SimpleFlight_0_0_1778773550478731000.png;img_SimpleFlight_0_5_1778773550480033100.png;img_SimpleFlight_0_3_1778773550480775300.ppm
SimpleFlight	1778773520659	-739.528	115.297	-9.78061	-0.544627	0.000255805	0.000217225	0.838678	img_SimpleFlight_0_0_1778773551041092100.png;img_SimpleFlight_0_5_1778773551042496100.png;img_SimpleFlight_0_3_1778773551043400700.ppm
SimpleFlight	1778773521388	-739.825	114.635	-9.77829	-0.544643	0.000268533	0.000191988	0.838668	img_SimpleFlight_0_0_1778773551770973900.png;img_SimpleFlight_0_5_1778773551772319900.png;img_SimpleFlight_0_3_1778773551773173700.ppm
SimpleFlight	1778773522108	-740.113	113.979	-9.77618	-0.563014	-0.000436417	0.00128615	0.826446	img_SimpleFlight_0_0_1778773552513158200.png;img_SimpleFlight_0_5_1778773552514526600.png;img_SimpleFlight_0_3_1778773552515355700.ppm
SimpleFlight	1778773522843	-740.397	113.305	-9.77404	-0.558038	-5.71139e-07	0.000601711	0.829815	img_SimpleFlight_0_0_1778773553250981100.png;img_SimpleFlight_0_5_1778773553252567700.png;img_SimpleFlight_0_3_1778773553253834700.ppm
SimpleFlight	1778773523566	-740.668	112.64	-9.77174	-0.559514	0.000177157	0.000329652	0.828821	img_SimpleFlight_0_0_1778773553978051700.png;img_SimpleFlight_0_5_1778773553979295100.png;img_SimpleFlight_0_3_1778773553980114700.ppm
SimpleFlight	1778773524280	-740.93	111.983	-9.76947	-0.559107	0.000238674	0.000234857	0.829095	img_SimpleFlight_0_0_1778773554708602900.png;img_SimpleFlight_0_5_1778773554710120100.png;img_SimpleFlight_0_3_1778773554710884400.ppm
SimpleFlight	1778773524805	-741.122	111.499	-9.7678	-0.559219	0.000256505	0.000207409	0.82902	img_SimpleFlight_0_0_1778773555250894200.png;img_SimpleFlight_0_5_1778773555252229100.png;img_SimpleFlight_0_3_1778773555253086000.ppm
SimpleFlight	1778773525513	-741.381	110.847	-9.76555	-0.559185	0.000266584	0.000192048	0.829043	img_SimpleFlight_0_0_1778773555968156600.png;img_SimpleFlight_0_5_1778773555969546400.png;img_SimpleFlight_0_3_1778773555970332100.ppm
SimpleFlight	1778773526218	-741.639	110.198	-9.76331	-0.559195	0.000270049	0.000186502	0.829036	img_SimpleFlight_0_0_1778773556688986100.png;img_SimpleFlight_0_5_1778773556690493000.png;img_SimpleFlight_0_3_1778773556692004100.ppm
SimpleFlight	1778773526737	-741.829	109.721	-9.76166	-0.559194	0.00027111	0.000184914	0.829037	img_SimpleFlight_0_0_1778773557240539700.png;img_SimpleFlight_0_5_1778773557241612800.png;img_SimpleFlight_0_3_1778773557241949800.ppm
SimpleFlight	1778773527439	-742.086	109.074	-9.75943	-0.559194	0.000271738	0.000184067	0.829037	img_SimpleFlight_0_0_1778773557952623500.png;img_SimpleFlight_0_5_1778773557954140100.png;img_SimpleFlight_0_3_1778773557955025800.ppm
SimpleFlight	1778773527976	-742.283	108.58	-9.75772	-0.559194	0.000271903	0.000183805	0.829037	img_SimpleFlight_0_0_1778773558510377100.png;img_SimpleFlight_0_5_1778773558511753000.png;img_SimpleFlight_0_3_1778773558512541100.ppm
SimpleFlight	1778773528705	-742.55	107.909	-9.7554	-0.559194	0.00027199	0.000183689	0.829037	img_SimpleFlight_0_0_1778773559236979900.png;img_SimpleFlight_0_5_1778773559238740000.png;img_SimpleFlight_0_3_1778773559240372100.ppm
SimpleFlight	1778773529422	-742.813	107.249	-9.75313	-0.559194	0.000272007	0.000183709	0.829037	img_SimpleFlight_0_0_1778773559964717100.png;img_SimpleFlight_0_5_1778773559965955500.png;img_SimpleFlight_0_3_1778773559966656400.ppm
SimpleFlight	1778773530127	-743.071	106.6	-9.75088	-0.559194	0.000272018	0.000183709	0.829037	img_SimpleFlight_0_0_1778773560699359000.png;img_SimpleFlight_0_5_1778773560700625900.png;img_SimpleFlight_0_3_1778773560701438100.ppm
SimpleFlight	1778773530658	-743.265	106.111	-9.7492	-0.559194	0.00027202	0.000183712	0.829037	img_SimpleFlight_0_0_1778773561247212500.png;img_SimpleFlight_0_5_1778773561248743100.png;img_SimpleFlight_0_3_1778773561249644600.ppm
SimpleFlight	1778773531378	-743.529	105.447	-9.74703	-0.578258	-0.0015758	0.00283129	0.815848	img_SimpleFlight_0_0_1778773561967588300.png;img_SimpleFlight_0_5_1778773561969018700.png;img_SimpleFlight_0_3_1778773561969808600.ppm
SimpleFlight	1778773532128	-743.775	104.744	-9.74556	-0.637239	-0.00365253	0.00575877	0.770636	img_SimpleFlight_0_0_1778773562719325300.png;img_SimpleFlight_0_5_1778773562721436800.png;img_SimpleFlight_0_3_1778773562722128800.ppm
SimpleFlight	1778773532926	-743.963	103.976	-9.74422	-0.659241	-0.00212962	0.00349343	0.751921	img_SimpleFlight_0_0_1778773563520243700.png;img_SimpleFlight_0_5_1778773563522497200.png;img_SimpleFlight_0_3_1778773563523581900.ppm
SimpleFlight	1778773533763	-744.106	103.158	-9.74188	-0.658868	-0.000963308	0.00176194	0.752256	img_SimpleFlight_0_0_1778773564356473900.png;img_SimpleFlight_0_5_1778773564357932000.png;img_SimpleFlight_0_3_1778773564358908400.ppm
SimpleFlight	1778773534597	-744.221	102.337	-9.7395	-0.673372	-0.0018938	0.00264907	0.739297	img_SimpleFlight_0_0_1778773565197543000.png;img_SimpleFlight_0_5_1778773565198515600.png;img_SimpleFlight_0_3_1778773565199600200.ppm
SimpleFlight	1778773535209	-744.282	101.733	-9.73805	-0.70805	-0.0022602	0.00312619	0.706152	img_SimpleFlight_0_0_1778773565830278800.png;img_SimpleFlight_0_5_1778773565831751100.png;img_SimpleFlight_0_3_1778773565832610400.ppm
SimpleFlight	1778773535815	-744.314	101.132	-9.73637	-0.699084	-0.000912337	0.00151925	0.715037	img_SimpleFlight_0_0_1778773566444410900.png;img_SimpleFlight_0_5_1778773566445795100.png;img_SimpleFlight_0_3_1778773566448821700.ppm
SimpleFlight	1778773536418	-744.334	100.533	-9.73464	-0.701268	-0.000242978	0.00076964	0.712897	img_SimpleFlight_0_0_1778773567050414600.png;img_SimpleFlight_0_5_1778773567051728000.png;img_SimpleFlight_0_3_1778773567053493200.ppm
SimpleFlight	1778773537018	-744.347	99.9364	-9.73274	-0.700886	3.49774e-05	0.000454638	0.713273	img_SimpleFlight_0_0_1778773567669392000.png;img_SimpleFlight_0_5_1778773567670819700.png;img_SimpleFlight_0_3_1778773567671695600.ppm
SimpleFlight	1778773537585	-744.358	99.3726	-9.73094	-0.700869	0.000147096	0.000328055	0.71329	img_SimpleFlight_0_0_1778773568260160200.png;img_SimpleFlight_0_5_1778773568261565500.png;img_SimpleFlight_0_3_1778773568262408100.ppm
SimpleFlight	1778773538152	-744.37	98.8088	-9.72914	-0.700937	0.000196095	0.000272794	0.713223	img_SimpleFlight_0_0_1778773568834358700.png;img_SimpleFlight_0_5_1778773568835785000.png;img_SimpleFlight_0_3_1778773568836231000.ppm
SimpleFlight	1778773538728	-744.381	98.2511	-9.68861	-0.700897	0.00120017	0.00121508	0.71326	img_SimpleFlight_0_0_1778773569435941400.png;img_SimpleFlight_0_5_1778773569437289700.png;img_SimpleFlight_0_3_1778773569437985800.ppm
SimpleFlight	1778773539289	-744.393	97.7056	-9.66386	-0.700912	0.000969396	0.000968755	0.713246	img_SimpleFlight_0_0_1778773570013196100.png;img_SimpleFlight_0_5_1778773570014230800.png;img_SimpleFlight_0_3_1778773570014660900.ppm
SimpleFlight	1778773539853	-744.404	97.1507	-9.64967	-0.700909	0.000571713	0.000568955	0.71325	img_SimpleFlight_0_0_1778773570600460300.png;img_SimpleFlight_0_5_1778773570601953500.png;img_SimpleFlight_0_3_1778773570604244400.ppm
SimpleFlight	1778773540438	-744.416	96.5716	-9.64101	-0.700909	0.000377552	0.00037406	0.713251	img_SimpleFlight_0_0_1778773571206041500.png;img_SimpleFlight_0_5_1778773571207630700.png;img_SimpleFlight_0_3_1778773571208632500.ppm
SimpleFlight	1778773541020	-744.428	95.9944	-9.63564	-0.700909	0.000294899	0.000291095	0.713251	img_SimpleFlight_0_0_1778773571809157100.png;img_SimpleFlight_0_5_1778773571810396200.png;img_SimpleFlight_0_3_1778773571811336100.ppm
SimpleFlight	1778773541587	-744.44	95.4308	-9.63207	-0.700909	0.000260402	0.000256465	0.713251	img_SimpleFlight_0_0_1778773572404461700.png;img_SimpleFlight_0_5_1778773572405372400.png;img_SimpleFlight_0_3_1778773572405749700.ppm
SimpleFlight	1778773542181	-744.452	94.8401	-9.62921	-0.700909	-5.79466e-05	-5.67233e-05	0.713251	img_SimpleFlight_0_0_1778773572999451600.png;img_SimpleFlight_0_5_1778773573000896800.png;img_SimpleFlight_0_3_1778773573001847200.ppm
SimpleFlight	1778773542772	-744.464	94.2682	-9.58747	-0.700908	0.00125131	0.00123069	0.713249	img_SimpleFlight_0_0_1778773573610689700.png;img_SimpleFlight_0_5_1778773573612107700.png;img_SimpleFlight_0_3_1778773573612819800.ppm
SimpleFlight	1778773543537	-744.479	93.5222	-9.55733	-0.700909	0.000787193	0.00077413	0.71325	img_SimpleFlight_0_0_1778773574390860700.png;img_SimpleFlight_0_5_1778773574392273900.png;img_SimpleFlight_0_3_1778773574393107200.ppm
SimpleFlight	1778773544116	-744.491	92.9507	-9.54565	-0.700909	0.000475153	0.000467175	0.71325	img_SimpleFlight_0_0_1778773574989605100.png;img_SimpleFlight_0_5_1778773574991370100.png;img_SimpleFlight_0_3_1778773574992140500.ppm
SimpleFlight	1778773544707	-744.503	92.365	-9.53854	-0.700909	0.000335181	0.000329478	0.71325	img_SimpleFlight_0_0_1778773575602885500.png;img_SimpleFlight_0_5_1778773575604408600.png;img_SimpleFlight_0_3_1778773575605187800.ppm
SimpleFlight	1778773545304	-744.515	91.7724	-9.53394	-0.700909	0.000275975	0.000271241	0.71325	img_SimpleFlight_0_0_1778773576222490100.png;img_SimpleFlight_0_5_1778773576223663400.png;img_SimpleFlight_0_3_1778773576224347600.ppm
SimpleFlight	1778773545898	-744.527	91.1818	-9.5307	-0.700909	0.000251495	0.000247164	0.71325	img_SimpleFlight_0_0_1778773576835888700.png;img_SimpleFlight_0_5_1778773576837169700.png;img_SimpleFlight_0_3_1778773576838084900.ppm
SimpleFlight	1778773546492	-744.539	90.5911	-9.52814	-0.700909	0.000241324	0.000237161	0.71325	img_SimpleFlight_0_0_1778773577451911200.png;img_SimpleFlight_0_5_1778773577453252300.png;img_SimpleFlight_0_3_1778773577454229800.ppm
SimpleFlight	1778773547098	-744.552	89.9885	-9.52592	-0.700909	0.000237027	0.000232937	0.71325	img_SimpleFlight_0_0_1778773578065055400.png;img_SimpleFlight_0_5_1778773578066531100.png;img_SimpleFlight_0_3_1778773578067436300.ppm
SimpleFlight	1778773547686	-744.564	89.4039	-9.52393	-0.700909	0.00023533	0.000231268	0.71325	img_SimpleFlight_0_0_1778773578660191600.png;img_SimpleFlight_0_5_1778773578661384600.png;img_SimpleFlight_0_3_1778773578661889200.ppm
SimpleFlight	1778773548283	-744.576	88.8102	-9.52204	-0.700909	0.000234592	0.000230541	0.71325	img_SimpleFlight_0_0_1778773579259866700.png;img_SimpleFlight_0_5_1778773579263031200.png;img_SimpleFlight_0_3_1778773579264227700.ppm
SimpleFlight	1778773548889	-744.588	88.2076	-9.52011	-0.700909	0.000234405	0.000230356	0.71325	img_SimpleFlight_0_0_1778773579866200500.png;img_SimpleFlight_0_5_1778773579868045400.png;img_SimpleFlight_0_3_1778773579868931500.ppm
SimpleFlight	1778773549504	-744.601	87.5961	-9.51816	-0.700909	0.000234404	0.000230353	0.71325	img_SimpleFlight_0_0_1778773580481550100.png;img_SimpleFlight_0_5_1778773580482578000.png;img_SimpleFlight_0_3_1778773580483672000.ppm
SimpleFlight	1778773550119	-744.613	86.9846	-9.5162	-0.700909	0.000234396	0.000230344	0.71325	img_SimpleFlight_0_0_1778773581094956500.png;img_SimpleFlight_0_5_1778773581102384100.png;img_SimpleFlight_0_3_1778773581104051600.ppm
SimpleFlight	1778773550917	-744.629	86.1911	-9.51366	-0.700909	0.000234414	0.000230362	0.71325	img_SimpleFlight_0_0_1778773581904457700.png;img_SimpleFlight_0_5_1778773581905826800.png;img_SimpleFlight_0_3_1778773581906773000.ppm
SimpleFlight	1778773551493	-744.641	85.6183	-9.51183	-0.700909	0.000234393	0.00023034	0.71325	img_SimpleFlight_0_0_1778773582499588600.png;img_SimpleFlight_0_5_1778773582500515000.png;img_SimpleFlight_0_3_1778773582500960400.ppm
SimpleFlight	1778773552105	-744.654	85.0098	-9.50989	-0.700909	0.000234391	0.000230336	0.71325	img_SimpleFlight_0_0_1778773583119611100.png;img_SimpleFlight_0_5_1778773583120567900.png;img_SimpleFlight_0_3_1778773583121544300.ppm
SimpleFlight	1778773552735	-744.666	84.3833	-9.50788	-0.700909	0.000234368	0.000230313	0.71325	img_SimpleFlight_0_0_1778773583748311700.png;img_SimpleFlight_0_5_1778773583749821200.png;img_SimpleFlight_0_3_1778773583750564400.ppm
SimpleFlight	1778773553350	-744.679	83.7718	-9.50593	-0.700909	0.000234341	0.000230286	0.71325	img_SimpleFlight_0_0_1778773584383504300.png;img_SimpleFlight_0_5_1778773584385735700.png;img_SimpleFlight_0_3_1778773584386415500.ppm
SimpleFlight	1778773554142	-744.695	82.9842	-9.50341	-0.700909	0.000234307	0.000230252	0.71325	img_SimpleFlight_0_0_1778773585193298500.png;img_SimpleFlight_0_5_1778773585194334900.png;img_SimpleFlight_0_3_1778773585194819300.ppm
SimpleFlight	1778773554760	-744.708	82.3697	-9.50145	-0.700909	0.00023428	0.000230225	0.71325	img_SimpleFlight_0_0_1778773585820930300.png;img_SimpleFlight_0_5_1778773585822271600.png;img_SimpleFlight_0_3_1778773585823034200.ppm
SimpleFlight	1778773555348	-744.719	81.785	-9.49958	-0.700909	0.000234254	0.000230199	0.71325	img_SimpleFlight_0_0_1778773586434686800.png;img_SimpleFlight_0_5_1778773586435797000.png;img_SimpleFlight_0_3_1778773586436288400.ppm
SimpleFlight	1778773555930	-744.731	81.2063	-9.49773	-0.700909	0.000234297	0.00023024	0.71325	img_SimpleFlight_0_0_1778773587041260200.png;img_SimpleFlight_0_5_1778773587042610800.png;img_SimpleFlight_0_3_1778773587043644800.ppm
SimpleFlight	1778773556539	-744.744	80.6008	-9.49579	-0.700909	0.000234374	0.000230314	0.71325	img_SimpleFlight_0_0_1778773587658431700.png;img_SimpleFlight_0_5_1778773587659784900.png;img_SimpleFlight_0_3_1778773587660722300.ppm
SimpleFlight	1778773557151	-744.756	79.9922	-9.49385	-0.700909	0.00023437	0.000230307	0.71325	img_SimpleFlight_0_0_1778773588285755000.png;img_SimpleFlight_0_5_1778773588286676700.png;img_SimpleFlight_0_3_1778773588287169700.ppm
SimpleFlight	1778773557781	-744.769	79.3658	-9.49184	-0.700909	0.000234364	0.000230298	0.71325	img_SimpleFlight_0_0_1778773588920892700.png;img_SimpleFlight_0_5_1778773588921882600.png;img_SimpleFlight_0_3_1778773588922266100.ppm
SimpleFlight	1778773558441	-744.782	78.7095	-9.48975	-0.700909	0.000234358	0.000230289	0.71325	img_SimpleFlight_0_0_1778773589582181300.png;img_SimpleFlight_0_5_1778773589583576900.png;img_SimpleFlight_0_3_1778773589584045600.ppm
SimpleFlight	1778773559083	-744.795	78.0808	-9.45917	-0.700909	0.000583048	0.000573224	0.71325	img_SimpleFlight_0_0_1778773590226461500.png;img_SimpleFlight_0_5_1778773590227707800.png;img_SimpleFlight_0_3_1778773590228229700.ppm
SimpleFlight	1778773559713	-744.808	77.4705	-9.42713	-0.700909	0.00107042	0.00105269	0.71325	img_SimpleFlight_0_0_1778773590855604500.png;img_SimpleFlight_0_5_1778773590857018500.png;img_SimpleFlight_0_3_1778773590858057000.ppm
SimpleFlight	1778773560361	-744.821	76.8335	-9.40982	-0.700909	0.000582421	0.000572681	0.71325	img_SimpleFlight_0_0_1778773591521811400.png;img_SimpleFlight_0_5_1778773591523140100.png;img_SimpleFlight_0_3_1778773591524065200.ppm
